Timestamp,X,Y
2019.05.10.03.44.07.472,710,288
2019.05.10.03.44.07.492,669,253
2019.05.10.03.44.07.512,636,224
2019.05.10.03.44.07.533,613,205
2019.05.10.03.44.07.552,605,198
2019.05.10.03.44.07.572,603,196
2019.05.10.03.44.07.593,603,196
2019.05.10.03.44.07.613,602,193
2019.05.10.03.44.07.632,604,190
2019.05.10.03.44.07.652,610,186
2019.05.10.03.44.07.672,622,182
2019.05.10.03.44.07.692,639,173
2019.05.10.03.44.07.712,654,164
2019.05.10.03.44.07.732,666,158
2019.05.10.03.44.07.752,674,157
2019.05.10.03.44.07.772,681,157
2019.05.10.03.44.07.792,687,157
2019.05.10.03.44.07.812,697,157
2019.05.10.03.44.07.833,708,157
2019.05.10.03.44.07.852,719,157
2019.05.10.03.44.07.871,735,157
2019.05.10.03.44.07.893,757,157
2019.05.10.03.44.07.912,775,157
2019.05.10.03.44.07.932,790,157
2019.05.10.03.44.07.953,799,157
2019.05.10.03.44.07.972,800,157
2019.05.10.03.44.07.992,800,157
2019.05.10.03.44.08.013,800,157
2019.05.10.03.44.08.032,800,157
2019.05.10.03.44.08.053,800,157
2019.05.10.03.44.08.073,800,157
2019.05.10.03.44.08.092,800,157
2019.05.10.03.44.08.112,800,157
2019.05.10.03.44.08.131,800,157
2019.05.10.03.44.08.153,800,157
2019.05.10.03.44.08.172,800,157
2019.05.10.03.44.08.192,800,157
2019.05.10.03.44.08.212,800,157
2019.05.10.03.44.08.232,800,157
2019.05.10.03.44.08.251,800,157
2019.05.10.03.44.08.271,800,157
2019.05.10.03.44.08.292,800,157
2019.05.10.03.44.08.313,800,157
2019.05.10.03.44.08.332,800,157
2019.05.10.03.44.08.351,800,157
2019.05.10.03.44.08.372,800,157
2019.05.10.03.44.08.392,800,157
2019.05.10.03.44.08.413,800,157
2019.05.10.03.44.08.433,800,157
2019.05.10.03.44.08.452,800,157
2019.05.10.03.44.08.472,800,157
2019.05.10.03.44.08.492,800,157
2019.05.10.03.44.08.511,800,157
2019.05.10.03.44.08.531,800,157
2019.05.10.03.44.08.551,800,157
2019.05.10.03.44.08.571,800,157
2019.05.10.03.44.08.593,800,157
2019.05.10.03.44.08.613,800,157
2019.05.10.03.44.08.631,800,157
2019.05.10.03.44.08.653,800,157
2019.05.10.03.44.08.672,800,157
2019.05.10.03.44.08.692,800,157
2019.05.10.03.44.08.712,800,157
2019.05.10.03.44.08.732,800,157
2019.05.10.03.44.08.752,800,157
2019.05.10.03.44.08.771,800,157
2019.05.10.03.44.08.792,800,157
2019.05.10.03.44.08.813,800,157
2019.05.10.03.44.08.833,800,157
2019.05.10.03.44.08.852,800,157
2019.05.10.03.44.08.872,800,157
2019.05.10.03.44.08.892,800,157
2019.05.10.03.44.08.912,800,157
2019.05.10.03.44.08.932,800,157
2019.05.10.03.44.08.952,800,157
2019.05.10.03.44.08.973,800,157
2019.05.10.03.44.08.993,800,157
2019.05.10.03.44.09.011,800,157
2019.05.10.03.44.09.032,800,157
2019.05.10.03.44.09.052,800,157
2019.05.10.03.44.09.072,800,157
2019.05.10.03.44.09.092,800,157
2019.05.10.03.44.09.112,800,157
2019.05.10.03.44.09.132,800,157
2019.05.10.03.44.09.152,800,157
2019.05.10.03.44.09.172,800,157
2019.05.10.03.44.09.192,800,157
2019.05.10.03.44.09.212,800,157
2019.05.10.03.44.09.232,800,157
2019.05.10.03.44.09.252,800,157
2019.05.10.03.44.09.272,800,157
2019.05.10.03.44.09.292,800,157
2019.05.10.03.44.09.312,800,157
2019.05.10.03.44.09.332,800,157
2019.05.10.03.44.09.352,800,157
2019.05.10.03.44.09.372,800,157
2019.05.10.03.44.09.392,800,157
2019.05.10.03.44.09.411,800,157
2019.05.10.03.44.09.431,800,157
2019.05.10.03.44.09.451,800,157
2019.05.10.03.44.09.473,800,157
2019.05.10.03.44.09.493,800,157
2019.05.10.03.44.09.512,800,157
2019.05.10.03.44.09.532,800,157
2019.05.10.03.44.09.553,800,157
2019.05.10.03.44.09.572,800,157
2019.05.10.03.44.09.592,800,157
2019.05.10.03.44.09.612,800,157
2019.05.10.03.44.09.631,800,157
2019.05.10.03.44.09.653,800,157
2019.05.10.03.44.09.673,800,157
2019.05.10.03.44.09.691,800,157
2019.05.10.03.44.09.711,800,157
2019.05.10.03.44.09.732,800,157
2019.05.10.03.44.09.752,800,157
2019.05.10.03.44.09.772,800,157
2019.05.10.03.44.09.791,800,157
2019.05.10.03.44.09.813,800,157
2019.05.10.03.44.09.832,800,157
2019.05.10.03.44.09.852,800,157
2019.05.10.03.44.09.872,800,157
2019.05.10.03.44.09.892,800,157
2019.05.10.03.44.09.912,800,157
2019.05.10.03.44.09.932,800,157
2019.05.10.03.44.09.952,800,157
2019.05.10.03.44.09.972,800,157
2019.05.10.03.44.09.992,800,157
2019.05.10.03.44.10.012,800,157
2019.05.10.03.44.10.032,800,157
2019.05.10.03.44.10.052,800,157
2019.05.10.03.44.10.072,800,157
2019.05.10.03.44.10.092,800,157
2019.05.10.03.44.10.113,800,157
2019.05.10.03.44.10.132,800,157
2019.05.10.03.44.10.152,800,157
2019.05.10.03.44.10.173,800,157
2019.05.10.03.44.10.192,800,157
2019.05.10.03.44.10.213,800,157
2019.05.10.03.44.10.232,800,157
2019.05.10.03.44.10.252,800,157
2019.05.10.03.44.10.272,800,157
2019.05.10.03.44.10.292,800,157
2019.05.10.03.44.10.312,800,157
2019.05.10.03.44.10.331,800,157
2019.05.10.03.44.10.351,800,157
2019.05.10.03.44.10.371,800,157
2019.05.10.03.44.10.393,800,157
2019.05.10.03.44.10.413,800,157
2019.05.10.03.44.10.432,800,157
2019.05.10.03.44.10.452,800,157
2019.05.10.03.44.10.472,800,157
2019.05.10.03.44.10.492,800,157
2019.05.10.03.44.10.512,800,157
2019.05.10.03.44.10.532,800,157
2019.05.10.03.44.10.552,800,157
2019.05.10.03.44.10.573,800,157
2019.05.10.03.44.10.593,800,157
2019.05.10.03.44.10.612,800,157
2019.05.10.03.44.10.632,800,157
2019.05.10.03.44.10.653,800,157
2019.05.10.03.44.10.672,800,157
2019.05.10.03.44.10.692,800,157
2019.05.10.03.44.10.712,800,157
2019.05.10.03.44.10.732,800,157
2019.05.10.03.44.10.752,800,157
2019.05.10.03.44.10.772,800,157
2019.05.10.03.44.10.792,800,157
2019.05.10.03.44.10.813,800,157
2019.05.10.03.44.10.833,800,157
2019.05.10.03.44.10.852,800,157
2019.05.10.03.44.10.873,800,157
2019.05.10.03.44.10.892,800,157
2019.05.10.03.44.10.912,800,157
2019.05.10.03.44.10.932,800,157
2019.05.10.03.44.10.951,800,157
2019.05.10.03.44.10.972,800,157
2019.05.10.03.44.10.992,800,157
2019.05.10.03.44.11.013,800,157
2019.05.10.03.44.11.033,800,157
2019.05.10.03.44.11.052,800,157
2019.05.10.03.44.11.072,800,157
2019.05.10.03.44.11.092,800,157
2019.05.10.03.44.11.112,800,157
2019.05.10.03.44.11.133,800,157
2019.05.10.03.44.11.152,800,157
2019.05.10.03.44.11.172,800,157
2019.05.10.03.44.11.192,800,157
2019.05.10.03.44.11.211,800,157
2019.05.10.03.44.11.232,800,157
2019.05.10.03.44.11.253,800,157
2019.05.10.03.44.11.272,800,157
2019.05.10.03.44.11.292,800,157
2019.05.10.03.44.11.313,800,157
2019.05.10.03.44.11.333,800,157
2019.05.10.03.44.11.352,800,157
2019.05.10.03.44.11.373,804,156
2019.05.10.03.44.11.392,804,156
2019.05.10.03.44.11.411,805,156
2019.05.10.03.44.11.432,805,156
2019.05.10.03.44.11.452,805,156
2019.05.10.03.44.11.472,806,156
2019.05.10.03.44.11.493,806,156
2019.05.10.03.44.11.512,806,156
2019.05.10.03.44.11.532,806,156
2019.05.10.03.44.11.552,806,156
2019.05.10.03.44.11.572,806,156
2019.05.10.03.44.11.592,806,156
2019.05.10.03.44.11.613,806,156
2019.05.10.03.44.11.632,797,153
2019.05.10.03.44.11.652,776,149
2019.05.10.03.44.11.672,749,148
2019.05.10.03.44.11.693,737,154
2019.05.10.03.44.11.712,727,170
2019.05.10.03.44.11.732,717,198
2019.05.10.03.44.11.753,705,236
2019.05.10.03.44.11.772,699,259
2019.05.10.03.44.11.792,697,282
2019.05.10.03.44.11.813,695,306
2019.05.10.03.44.11.833,695,321
2019.05.10.03.44.11.852,697,330
2019.05.10.03.44.11.872,702,341
2019.05.10.03.44.11.892,708,351
2019.05.10.03.44.11.913,713,357
2019.05.10.03.44.11.932,716,360
2019.05.10.03.44.11.952,718,363
2019.05.10.03.44.11.972,721,367
2019.05.10.03.44.11.992,723,370
2019.05.10.03.44.12.012,724,371
2019.05.10.03.44.12.033,724,371
2019.05.10.03.44.12.052,725,371
2019.05.10.03.44.12.072,727,371
2019.05.10.03.44.12.093,728,371
2019.05.10.03.44.12.112,728,371
2019.05.10.03.44.12.132,728,371
2019.05.10.03.44.12.152,728,371
2019.05.10.03.44.12.173,728,371
2019.05.10.03.44.12.192,728,371
2019.05.10.03.44.12.211,728,371
2019.05.10.03.44.12.233,729,371
2019.05.10.03.44.12.252,730,368
2019.05.10.03.44.12.272,733,362
2019.05.10.03.44.12.292,737,356
2019.05.10.03.44.12.313,743,349
2019.05.10.03.44.12.332,747,345
2019.05.10.03.44.12.352,749,342
2019.05.10.03.44.12.373,749,342
2019.05.10.03.44.12.393,749,342
2019.05.10.03.44.12.413,749,342
2019.05.10.03.44.12.432,749,342
2019.05.10.03.44.12.453,749,342
2019.05.10.03.44.12.473,749,342
2019.05.10.03.44.12.493,749,342
2019.05.10.03.44.12.513,749,342
2019.05.10.03.44.12.533,749,342
2019.05.10.03.44.12.551,749,342
2019.05.10.03.44.12.572,749,342
2019.05.10.03.44.12.593,749,342
2019.05.10.03.44.12.613,749,342
2019.05.10.03.44.12.631,749,342
2019.05.10.03.44.12.652,749,342
2019.05.10.03.44.12.672,749,342
2019.05.10.03.44.12.693,749,342
2019.05.10.03.44.12.711,749,342
2019.05.10.03.44.12.732,749,342
2019.05.10.03.44.12.752,749,342
2019.05.10.03.44.12.772,749,342
2019.05.10.03.44.12.793,749,342
2019.05.10.03.44.12.812,746,342
2019.05.10.03.44.12.832,742,342
2019.05.10.03.44.12.853,738,343
2019.05.10.03.44.12.872,730,343
2019.05.10.03.44.12.893,719,340
2019.05.10.03.44.12.912,709,334
2019.05.10.03.44.12.932,700,326
2019.05.10.03.44.12.952,691,317
2019.05.10.03.44.12.972,684,308
2019.05.10.03.44.12.992,674,297
2019.05.10.03.44.13.012,663,286
2019.05.10.03.44.13.032,654,277
2019.05.10.03.44.13.052,648,271
2019.05.10.03.44.13.073,644,268
2019.05.10.03.44.13.093,642,267
2019.05.10.03.44.13.113,642,266
2019.05.10.03.44.13.132,642,266
2019.05.10.03.44.13.152,642,266
2019.05.10.03.44.13.172,642,266
2019.05.10.03.44.13.192,642,266
2019.05.10.03.44.13.212,642,266
2019.05.10.03.44.13.232,642,266
2019.05.10.03.44.13.252,642,266
2019.05.10.03.44.13.273,642,266
2019.05.10.03.44.13.292,642,266
2019.05.10.03.44.13.311,642,266
2019.05.10.03.44.13.332,642,267
2019.05.10.03.44.13.352,642,267
2019.05.10.03.44.13.371,642,267
2019.05.10.03.44.13.392,642,267
2019.05.10.03.44.13.413,642,267
2019.05.10.03.44.13.433,642,268
2019.05.10.03.44.13.453,642,268
2019.05.10.03.44.13.472,642,268
2019.05.10.03.44.13.492,642,268
2019.05.10.03.44.13.512,642,268
2019.05.10.03.44.13.532,642,268
2019.05.10.03.44.13.552,642,268
2019.05.10.03.44.13.572,642,268
2019.05.10.03.44.13.591,642,268
2019.05.10.03.44.13.612,642,268
2019.05.10.03.44.13.632,642,268
2019.05.10.03.44.13.652,642,268
2019.05.10.03.44.13.672,642,268
2019.05.10.03.44.13.692,642,268
2019.05.10.03.44.13.713,642,268
2019.05.10.03.44.13.732,642,268
2019.05.10.03.44.13.752,642,268
2019.05.10.03.44.13.772,642,268
2019.05.10.03.44.13.791,642,268
2019.05.10.03.44.13.812,642,268
2019.05.10.03.44.13.832,642,268
2019.05.10.03.44.13.852,642,268
2019.05.10.03.44.13.872,642,268
2019.05.10.03.44.13.892,642,268
2019.05.10.03.44.13.912,642,268
2019.05.10.03.44.13.931,642,268
2019.05.10.03.44.13.952,642,268
2019.05.10.03.44.13.972,642,268
2019.05.10.03.44.13.991,642,268
2019.05.10.03.44.14.012,642,268
2019.05.10.03.44.14.032,642,268
2019.05.10.03.44.14.052,642,268
2019.05.10.03.44.14.072,642,268
2019.05.10.03.44.14.092,642,268
2019.05.10.03.44.14.112,642,268
2019.05.10.03.44.14.132,642,268
2019.05.10.03.44.14.152,642,268
2019.05.10.03.44.14.172,642,268
2019.05.10.03.44.14.193,642,268
2019.05.10.03.44.14.213,642,268
2019.05.10.03.44.14.232,642,268
2019.05.10.03.44.14.252,642,268
2019.05.10.03.44.14.271,642,268
2019.05.10.03.44.14.293,642,268
2019.05.10.03.44.14.313,642,268
2019.05.10.03.44.14.333,642,268
2019.05.10.03.44.14.351,642,268
2019.05.10.03.44.14.373,641,270
2019.05.10.03.44.14.391,641,271
2019.05.10.03.44.14.413,641,271
2019.05.10.03.44.14.433,641,271
2019.05.10.03.44.14.453,641,271
2019.05.10.03.44.14.472,641,271
2019.05.10.03.44.14.491,641,271
2019.05.10.03.44.14.511,641,271
2019.05.10.03.44.14.531,641,271
2019.05.10.03.44.14.553,641,271
2019.05.10.03.44.14.572,641,271
2019.05.10.03.44.14.592,641,271
2019.05.10.03.44.14.612,641,271
2019.05.10.03.44.14.633,641,271
2019.05.10.03.44.14.653,641,271
2019.05.10.03.44.14.673,641,271
2019.05.10.03.44.14.693,641,271
2019.05.10.03.44.14.711,641,271
2019.05.10.03.44.14.732,641,271
2019.05.10.03.44.14.752,641,271
2019.05.10.03.44.14.772,641,271
2019.05.10.03.44.14.793,641,271
2019.05.10.03.44.14.812,641,271
2019.05.10.03.44.14.832,641,271
2019.05.10.03.44.14.852,641,271
2019.05.10.03.44.14.873,641,271
2019.05.10.03.44.14.893,641,271
2019.05.10.03.44.14.912,641,271
2019.05.10.03.44.14.932,641,271
2019.05.10.03.44.14.952,641,271
2019.05.10.03.44.14.972,641,271
2019.05.10.03.44.14.991,641,271
2019.05.10.03.44.15.012,641,271
2019.05.10.03.44.15.032,641,271
2019.05.10.03.44.15.052,641,271
2019.05.10.03.44.15.072,641,271
2019.05.10.03.44.15.092,641,271
2019.05.10.03.44.15.112,641,271
2019.05.10.03.44.15.132,641,271
2019.05.10.03.44.15.152,641,271
2019.05.10.03.44.15.173,641,271
2019.05.10.03.44.15.191,641,271
2019.05.10.03.44.15.212,641,271
2019.05.10.03.44.15.231,641,271
2019.05.10.03.44.15.253,641,271
2019.05.10.03.44.15.272,641,271
2019.05.10.03.44.15.291,641,271
2019.05.10.03.44.15.311,641,271
2019.05.10.03.44.15.332,641,271
2019.05.10.03.44.15.353,641,271
2019.05.10.03.44.15.372,641,271
2019.05.10.03.44.15.392,641,271
2019.05.10.03.44.15.412,641,271
2019.05.10.03.44.15.433,641,271
2019.05.10.03.44.15.452,641,271
2019.05.10.03.44.15.472,641,271
2019.05.10.03.44.15.493,641,271
2019.05.10.03.44.15.513,641,271
2019.05.10.03.44.15.532,641,271
2019.05.10.03.44.15.552,641,271
2019.05.10.03.44.15.572,641,271
2019.05.10.03.44.15.592,641,271
2019.05.10.03.44.15.612,641,271
2019.05.10.03.44.15.632,641,271
2019.05.10.03.44.15.653,641,271
2019.05.10.03.44.15.673,641,271
2019.05.10.03.44.15.693,641,271
2019.05.10.03.44.15.712,641,271
2019.05.10.03.44.15.732,641,271
2019.05.10.03.44.15.752,639,270
2019.05.10.03.44.15.772,633,265
2019.05.10.03.44.15.792,622,258
2019.05.10.03.44.15.812,615,251
2019.05.10.03.44.15.832,614,250
2019.05.10.03.44.15.853,614,250
2019.05.10.03.44.15.873,614,250
2019.05.10.03.44.15.891,614,250
2019.05.10.03.44.15.912,614,250
2019.05.10.03.44.15.932,614,250
2019.05.10.03.44.15.952,614,250
2019.05.10.03.44.15.972,614,250
2019.05.10.03.44.15.993,614,250
2019.05.10.03.44.16.012,614,250
2019.05.10.03.44.16.031,614,250
2019.05.10.03.44.16.053,614,249
2019.05.10.03.44.16.071,613,247
2019.05.10.03.44.16.093,596,239
2019.05.10.03.44.16.112,571,224
2019.05.10.03.44.16.131,537,205
2019.05.10.03.44.16.152,504,189
2019.05.10.03.44.16.172,479,177
2019.05.10.03.44.16.192,462,169
2019.05.10.03.44.16.212,458,167
2019.05.10.03.44.16.231,458,167
2019.05.10.03.44.16.252,458,166
2019.05.10.03.44.16.272,457,163
2019.05.10.03.44.16.293,453,155
2019.05.10.03.44.16.312,449,148
2019.05.10.03.44.16.332,443,140
2019.05.10.03.44.16.353,436,129
2019.05.10.03.44.16.373,430,121
